NPC名	X座標	Y座標	★
北東砦422	395	884	★5
北東砦423	394	926	★4
北東砦424	399	965	★4
北東砦425	398	1009	★5
北東砦426	395	1059	★3
北東砦427	394	1096	★2
北東砦428	397	1146	★2
北東砦429	398	1184	★1
北東砦43	65	722	★3
北東砦430	394	1234	★4
北東砦431	396	1279	★3
北東砦44	65	773	★3
北東砦45	69	944	★5
北東砦46	62	987	★5
北東砦47	64	1035	★2
北東砦5	18	417	★1
北東砦53	85	441	★2
北東砦54	84	484	★3
北東砦55	92	531	★5
北東砦56	91	569	★2
北東砦57	85	612	★3
北東砦58	92	661	★5
北東砦59	91	701	★3
北東砦6	24	459	★4
北東砦60	85	747	★3
北東砦61	89	791	★1
北東砦62	85	837	★5
北東砦63	90	878	★3
北東砦64	87	926	★4
北東砦65	84	967	★1
北東砦66	87	1011	★5
北東砦7	19	503	★3
北東砦71	106	418	★2
北東砦72	109	462	★1
北東砦73	110	503	★3
北東砦74	107	547	★5
北東砦75	114	590	★1
北東砦76	111	641	★4
北東砦77	107	679	★1
北東砦78	114	725	★3
北東砦79	113	772	★3
北東砦8	24	550	★3
北東砦80	106	812	★5
北東砦81	108	854	★1
北東砦82	112	906	★4
北東砦83	108	942	★1
北東砦84	114	987	★1
北東砦85	113	1038	★3
北東砦9	24	590	★3
北東砦91	128	436	★3
北東砦92	136	488	★4
北東砦93	132	527	★5
北東砦94	133	568	★5
北東砦95	134	612	★1
北東砦96	129	663	★2
北東砦97	134	700	★3
北東砦98	129	748	★1
北東砦99	132	791	★2
坎宮：南西砦10	-237	1104	★5
坎宮：南西砦11	-249	1104	★5
坎宮：南西砦12	-261	1104	★5
坎宮：南西砦19	-261	1128	★5
坎宮：南西砦20	-261	1116	★5
坎宮：南東砦15	-189	1128	★5
坎宮：南東砦16	-189	1116	★5
坎宮：南東砦7	-189	1104	★5
坎宮：南東砦8	-201	1104	★5
坎宮：南東砦9	-213	1104	★5
坎宮：北西砦17	-261	1164	★5
坎宮：北西砦18	-261	1152	★5
坎宮：北西砦4	-237	1176	★5
坎宮：北西砦5	-249	1176	★5
坎宮：北西砦6	-261	1176	★5
坎宮：北東砦1	-189	1176	★5
坎宮：北東砦13	-189	1164	★5
坎宮：北東砦14	-189	1152	★5
坎宮：北東砦2	-201	1176	★5
坎宮：北東砦3	-213	1176	★5
下邳	1100	1100	★8
霊亀大砦	575	575	★7
八白砦	1100	780	★6
艮宮砦	780	1100	★6
下邳：南西砦100	1016	1028	★4
下邳：南西砦115	1088	1040	★5
下邳：南西砦116	1064	1040	★5
下邳：南西砦117	1052	1040	★5
下邳：南西砦118	1040	1040	★5
下邳：南西砦130	1040	1088	★5
下邳：南西砦131	1040	1064	★5
下邳：南西砦132	1040	1052	★5
下邳：南西砦24	1088	992	★3
下邳：南西砦25	1064	992	★3
下邳：南西砦26	1052	992	★3
下邳：南西砦27	1040	992	★3
下邳：南西砦28	1016	992	★3
下邳：南西砦29	1004	992	★3
下邳：南西砦30	992	992	★3
下邳：南西砦51	992	1088	★3
下邳：南西砦52	992	1064	★3
下邳：南西砦53	992	1052	★3
下邳：南西砦54	992	1040	★3
下邳：南西砦55	992	1016	★3
下邳：南西砦56	992	1004	★3
下邳：南西砦75	1088	1016	★4
下邳：南西砦76	1076	1016	★4
下邳：南西砦77	1064	1016	★4
下邳：南西砦78	1040	1016	★4
下邳：南西砦79	1028	1016	★4
下邳：南西砦80	1016	1016	★4
下邳：南西砦96	1016	1088	★4
下邳：南西砦97	1016	1076	★4
下邳：南西砦98	1016	1064	★4
下邳：南西砦99	1016	1040	★4
下邳：南東砦110	1160	1040	★5
下邳：南東砦111	1148	1040	★5
下邳：南東砦112	1136	1040	★5
下邳：南東砦113	1112	1040	★5
下邳：南東砦114	1100	1040	★5
下邳：南東砦123	1160	1088	★5
下邳：南東砦124	1160	1064	★5
下邳：南東砦125	1160	1052	★5
下邳：南東砦16	1208	992	★3
下邳：南東砦17	1196	992	★3
下邳：南東砦18	1184	992	★3
下邳：南東砦19	1160	992	★3
下邳：南東砦20	1148	992	★3
下邳：南東砦21	1136	992	★3
下邳：南東砦22	1112	992	★3
下邳：南東砦23	1100	992	★3
下邳：南東砦38	1208	1088	★3
下邳：南東砦39	1208	1064	★3
下邳：南東砦40	1208	1052	★3
下邳：南東砦41	1208	1040	★3
下邳：南東砦42	1208	1016	★3
下邳：南東砦43	1208	1004	★3
下邳：南東砦69	1184	1016	★4
下邳：南東砦70	1172	1016	★4
下邳：南東砦71	1160	1016	★4
下邳：南東砦72	1136	1016	★4
下邳：南東砦73	1124	1016	★4
下邳：南東砦74	1112	1016	★4
下邳：南東砦86	1184	1088	★4
下邳：南東砦87	1184	1076	★4
下邳：南東砦88	1184	1064	★4
下邳：南東砦89	1184	1040	★4
下邳：南東砦90	1184	1028	★4
下邳：北西砦10	1064	1208	★3
下邳：北西砦106	1088	1160	★5
下邳：北西砦107	1064	1160	★5
下邳：北西砦108	1052	1160	★5
下邳：北西砦109	1040	1160	★5
下邳：北西砦11	1052	1208	★3
下邳：北西砦12	1040	1208	★3
下邳：北西砦126	1040	1148	★5
下邳：北西砦127	1040	1136	★5
下邳：北西砦128	1040	1112	★5
下邳：北西砦129	1040	1100	★5
下邳：北西砦13	1016	1208	★3
下邳：北西砦14	1004	1208	★3
下邳：北西砦15	992	1208	★3
下邳：北西砦44	992	1196	★3
下邳：北西砦45	992	1184	★3
下邳：北西砦46	992	1160	★3
下邳：北西砦47	992	1148	★3
下邳：北西砦48	992	1136	★3
下邳：北西砦49	992	1112	★3
下邳：北西砦50	992	1100	★3
下邳：北西砦63	1088	1184	★4
下邳：北西砦64	1076	1184	★4
下邳：北西砦65	1064	1184	★4
下邳：北西砦66	1040	1184	★4
下邳：北西砦67	1028	1184	★4
下邳：北西砦68	1016	1184	★4
下邳：北西砦9	1088	1208	★3
下邳：北西砦91	1016	1172	★4
下邳：北西砦92	1016	1160	★4
下邳：北西砦93	1016	1136	★4
下邳：北西砦94	1016	1124	★4
下邳：北西砦95	1016	1112	★4
下邳：北東砦1	1208	1208	★3
下邳：北東砦101	1160	1160	★5
下邳：北東砦102	1148	1160	★5
下邳：北東砦103	1136	1160	★5
下邳：北東砦104	1112	1160	★5
下邳：北東砦105	1100	1160	★5
下邳：北東砦119	1160	1148	★5
下邳：北東砦120	1160	1136	★5
下邳：北東砦121	1160	1112	★5
下邳：北東砦122	1160	1100	★5
下邳：北東砦2	1196	1208	★3
下邳：北東砦3	1184	1208	★3
下邳：北東砦31	1208	1196	★3
下邳：北東砦32	1208	1184	★3
下邳：北東砦33	1208	1160	★3
下邳：北東砦34	1208	1148	★3
下邳：北東砦35	1208	1136	★3
下邳：北東砦36	1208	1112	★3
下邳：北東砦37	1208	1100	★3
下邳：北東砦4	1160	1208	★3
下邳：北東砦5	1148	1208	★3
下邳：北東砦57	1184	1184	★4
下邳：北東砦58	1172	1184	★4
下邳：北東砦59	1160	1184	★4
下邳：北東砦6	1136	1208	★3
下邳：北東砦60	1136	1184	★4
下邳：北東砦61	1124	1184	★4
下邳：北東砦62	1112	1184	★4
下邳：北東砦7	1112	1208	★3
下邳：北東砦8	1100	1208	★3
下邳：北東砦81	1184	1172	★4
下邳：北東砦82	1184	1160	★4
下邳：北東砦83	1184	1136	★4
下邳：北東砦84	1184	1124	★4
下邳：北東砦85	1184	1112	★4
艮宮：南西砦10	768	1064	★5
艮宮：南西砦11	756	1064	★5
艮宮：南西砦12	744	1064	★5
艮宮：南西砦19	744	1088	★5
艮宮：南西砦20	744	1076	★5
艮宮：南東砦15	816	1088	★5
艮宮：南東砦16	816	1076	★5
艮宮：南東砦7	816	1064	★5
艮宮：南東砦8	804	1064	★5
艮宮：南東砦9	792	1064	★5
艮宮：北西砦17	744	1124	★5
艮宮：北西砦18	744	1112	★5
艮宮：北西砦4	768	1136	★5
艮宮：北西砦5	756	1136	★5
艮宮：北西砦6	744	1136	★5
艮宮：北東砦1	816	1136	★5
艮宮：北東砦13	816	1124	★5
艮宮：北東砦14	816	1112	★5
艮宮：北東砦2	804	1136	★5
艮宮：北東砦3	792	1136	★5
八白：南西砦10	1088	744	★5
八白：南西砦11	1076	744	★5
八白：南西砦12	1064	744	★5
八白：南西砦19	1064	768	★5
八白：南西砦20	1064	756	★5
八白：南東砦15	1136	768	★5
八白：南東砦16	1136	756	★5
八白：南東砦7	1136	744	★5
八白：南東砦8	1124	744	★5
八白：南東砦9	1112	744	★5
八白：北西砦17	1064	804	★5
八白：北西砦18	1064	792	★5
八白：北西砦4	1088	816	★5
八白：北西砦5	1076	816	★5
八白：北西砦6	1064	816	★5
八白：北東砦1	1136	816	★5
八白：北東砦13	1136	804	★5
八白：北東砦14	1136	792	★5
八白：北東砦2	1124	816	★5
八白：北東砦3	1112	816	★5
北東砦1006	877	440	★5
北東砦1007	878	484	★3
北東砦1008	881	528	★2
北東砦1009	878	569	★5
北東砦1010	876	614	★4
北東砦1011	882	657	★3
北東砦1012	882	706	★2
北東砦1013	881	752	★4
北東砦1014	883	788	★5
北東砦1015	880	837	★3
北東砦1016	880	882	★1
北東砦1017	878	927	★5
北東砦1018	879	972	★1
北東砦1019	883	1009	★3
北東砦1020	879	1054	★3
北東砦1021	878	1100	★1
北東砦1022	883	1147	★2
北東砦1023	876	1190	★1
北東砦1024	876	1236	★1
北東砦1025	877	1277	★2
北東砦1033	900	420	★4
北東砦1034	905	464	★1
北東砦1035	903	509	★3
北東砦1036	904	550	★1
北東砦1037	900	596	★1
北東砦1038	900	637	★3
北東砦1039	905	678	★3
北東砦1040	904	727	★4
北東砦1041	902	766	★2
北東砦1042	901	812	★2
北東砦1043	900	860	★1
北東砦1044	902	904	★2
北東砦1045	904	947	★5
北東砦1046	901	987	★1
北東砦1047	899	1038	★3
北東砦1048	902	1079	★1
北東砦1049	906	1123	★3
北東砦1050	904	1170	★2
北東砦1051	898	1206	★2
北東砦1052	900	1252	★4
北東砦1061	923	440	★1
北東砦1062	923	483	★3
北東砦1063	926	526	★4
北東砦1064	925	570	★1
北東砦1065	925	615	★3
北東砦1066	923	656	★1
北東砦1067	924	700	★3
北東砦1068	922	748	★3
北東砦1069	928	796	★2
北東砦1070	920	839	★3
北東砦1071	921	877	★1
北東砦1072	926	922	★5
北東砦1073	927	964	★3
北東砦1074	924	1013	★5
北東砦1075	921	1058	★1
北東砦1076	928	1101	★2
北東砦1077	920	1143	★2
北東砦1078	926	1189	★1
北東砦1079	922	1233	★3
北東砦1080	923	1276	★4
北東砦1090	943	415	★1
北東砦1091	942	464	★3
北東砦1092	950	508	★1
北東砦1093	945	548	★3
北東砦1094	948	595	★1
北東砦1095	943	637	★1
北東砦1096	944	685	★5
北東砦1097	946	722	★3
北東砦1098	947	769	★3
北東砦1099	942	813	★1
北東砦1100	950	860	★1
北東砦1101	948	901	★2
北東砦1102	946	947	★3
北東砦1103	950	991	★2
北東砦1104	950	1032	★5
北東砦1105	950	1080	★1
北東砦1106	946	1126	★1
北東砦1107	950	1162	★4
北東砦1108	949	1212	★4
北東砦1109	950	1254	★3
北東砦1119	964	436	★5
北東砦1120	970	480	★1
北東砦1121	964	526	★5
北東砦1122	968	576	★2
北東砦1123	967	614	★2
北東砦1124	967	662	★4
北東砦1125	969	707	★2
北東砦1126	967	751	★3
北東砦1127	971	792	★1
北東砦1128	964	838	★3
北東砦1129	972	880	★5
北東砦1130	965	922	★3
北東砦1131	970	972	★1
北東砦1132	968	1015	★2
北東砦1133	968	1058	★1
北東砦1134	965	1096	★1
北東砦1135	966	1142	★4
北東砦1136	971	1189	★3
北東砦1137	969	1235	★2
北東砦1138	971	1272	★2
北東砦1148	991	420	★2
北東砦1149	987	465	★1
北東砦1150	986	510	★1
北東砦1151	986	554	★3
北東砦1152	989	592	★1
北東砦1153	993	634	★2
北東砦1154	992	684	★5
北東砦1155	986	729	★1
北東砦1156	986	774	★4
北東砦1157	992	813	★3
北東砦1158	993	855	★2
北東砦1159	990	900	★2
北東砦1160	989	950	★2
北東砦1161	990	1253	★2
北東砦1171	1016	436	★1
北東砦1172	1013	486	★5
北東砦1173	1016	527	★4
北東砦1174	1009	570	★2
北東砦1175	1010	613	★1
北東砦1176	1013	657	★1
北東砦1177	1009	703	★3
北東砦1178	1009	748	★4
北東砦1179	1009	795	★1
北東砦1180	1014	834	★3
北東砦1181	1016	876	★2
北東砦1182	1013	923	★3
北東砦1183	1009	971	★4
北東砦1184	1009	1231	★3
北東砦1185	1012	1277	★2
北東砦1195	1036	418	★1
北東砦1196	1038	463	★2
北東砦1197	1037	508	★2
北東砦1198	1033	552	★4
北東砦1199	1035	592	★1
北東砦1200	1033	636	★3
北東砦1201	1032	680	★5
北東砦1202	1033	730	★2
北東砦1203	1035	773	★2
北東砦1204	1034	811	★1
北東砦1205	1030	855	★2
北東砦1206	1038	901	★1
北東砦1207	1033	944	★2
北東砦1208	1032	1253	★2
北東砦1216	1059	436	★5
北東砦1217	1054	485	★4
北東砦1218	1057	525	★4
北東砦1219	1058	570	★3
北東砦1220	1052	617	★3
北東砦1221	1060	662	★1
北東砦1222	1053	706	★3
北東砦1223	1052	836	★2
北東砦1224	1059	877	★5
北東砦1225	1054	925	★2
北東砦1226	1060	969	★2
北東砦1227	1060	1230	★4
北東砦1228	1060	1273	★2
北東砦1235	1082	414	★1
北東砦1236	1081	460	★4
北東砦1237	1078	507	★5
北東砦1238	1080	546	★3
北東砦1239	1079	597	★4
北東砦1240	1078	641	★1
北東砦1241	1080	686	★4
北東砦1242	1074	857	★3
北東砦1243	1079	901	★5
北東砦1244	1076	943	★5
北東砦1245	1077	1250	★2
北東砦1250	1102	441	★1
北東砦1251	1100	487	★3
北東砦1252	1097	527	★1
北東砦1253	1097	574	★2
北東砦1254	1098	616	★4
北東砦1255	1103	658	★3
北東砦1256	1104	703	★4
北東砦1257	1098	834	★2
北東砦1258	1101	878	★1
北東砦1259	1098	928	★1
北東砦1260	1103	971	★3
北東砦1261	1096	1229	★5
北東砦1262	1098	1272	★3
北東砦1267	1118	418	★3
北東砦1268	1121	461	★4
北東砦1269	1118	505	★1
北東砦1270	1124	549	★3
北東砦1271	1126	597	★2
北東砦1272	1118	635	★2
北東砦1273	1122	685	★3
北東砦1274	1122	854	★5
北東砦1275	1121	903	★1
北東砦1276	1123	947	★2
北東砦1277	1124	1254	★3
北東砦1282	1142	441	★1
北東砦1283	1143	485	★3
北東砦1284	1148	524	★1
北東砦1285	1146	570	★5
北東砦1286	1143	620	★1
北東砦1287	1140	661	★4
北東砦1288	1142	704	★2
北東砦1289	1147	833	★1
北東砦1290	1142	878	★2
北東砦1291	1147	920	★3
北東砦1292	1145	966	★2
北東砦1293	1141	1231	★3
北東砦1294	1145	1272	★1
北東砦1299	1163	414	★2
北東砦1300	1165	463	★4
北東砦1301	1164	507	★3
北東砦1302	1167	549	★3
北東砦1303	1167	597	★5
北東砦1304	1167	642	★2
北東砦1305	1163	679	★3
北東砦1306	1165	727	★2
北東砦1307	1169	773	★5
北東砦1308	1170	816	★2
北東砦1309	1167	855	★2
北東砦1310	1163	900	★2
北東砦1311	1163	945	★3
北東砦1312	1162	1254	★2
北東砦1317	1185	443	★1
北東砦1318	1184	485	★2
北東砦1319	1188	527	★2
北東砦1320	1184	568	★2
北東砦1321	1191	619	★1
北東砦1322	1186	662	★5
北東砦1323	1190	706	★1
北東砦1324	1184	751	★1
北東砦1325	1184	794	★2
北東砦1326	1185	839	★2
北東砦1327	1191	880	★3
北東砦1328	1184	921	★1
北東砦1329	1188	969	★5
北東砦1330	1189	1233	★2
北東砦1331	1184	1273	★1
北東砦1338	1211	417	★4
北東砦1339	1210	464	★2
北東砦1340	1213	509	★2
北東砦1341	1209	551	★4
北東砦1342	1210	596	★2
北東砦1343	1208	641	★1
北東砦1344	1207	682	★4
北東砦1345	1211	723	★3
北東砦1346	1206	774	★1
北東砦1347	1210	815	★3
北東砦1348	1209	860	★2
北東砦1349	1206	902	★4
北東砦1350	1214	947	★3
北東砦1351	1209	1252	★3
北東砦1359	1233	436	★3
北東砦1360	1233	488	★3
北東砦1361	1230	527	★1
北東砦1362	1234	570	★3
北東砦1363	1234	613	★4
北東砦1364	1232	656	★2
北東砦1365	1232	703	★2
北東砦1366	1231	749	★2
北東砦1367	1236	793	★2
北東砦1368	1236	839	★1
北東砦1369	1232	877	★1
北東砦1370	1232	922	★3
北東砦1371	1229	966	★5
北東砦1372	1233	1011	★3
北東砦1373	1232	1052	★4
北東砦1374	1232	1103	★1
北東砦1375	1234	1142	★4
北東砦1376	1236	1188	★1
北東砦1377	1233	1231	★4
北東砦1378	1230	1278	★3
北東砦1385	1250	414	★5
北東砦1386	1255	466	★2
北東砦1387	1250	509	★1
北東砦1388	1257	552	★1
北東砦1389	1257	592	★5
北東砦1390	1251	634	★3
北東砦1391	1255	685	★3
北東砦1392	1258	729	★3
北東砦1393	1258	766	★2
北東砦1394	1258	814	★1
北東砦1395	1257	860	★1
北東砦1396	1256	900	★4
北東砦1397	1251	948	★5
北東砦1398	1252	986	★1
北東砦1399	1254	1034	★3
北東砦1400	1256	1076	★2
北東砦1401	1254	1124	★1
北東砦1402	1254	1164	★1
北東砦1403	1251	1211	★2
北東砦1404	1255	1254	★5
北東砦1412	1273	437	★2
北東砦1413	1276	481	★3
北東砦1414	1277	528	★1
北東砦1415	1280	572	★3
北東砦1416	1276	613	★2
北東砦1417	1273	659	★5
北東砦1418	1274	702	★1
北東砦1419	1272	745	★5
北東砦1420	1272	791	★3
北東砦1421	1277	833	★1
北東砦1422	1276	877	★3
北東砦1423	1275	926	★2
北東砦1424	1276	966	★5
北東砦1425	1280	1013	★1
北東砦1426	1274	1057	★1
北東砦1427	1273	1104	★2
北東砦1428	1272	1146	★5
北東砦1429	1279	1190	★1
北東砦1430	1277	1234	★1
北東砦1431	1276	1277	★2
北東砦441	420	417	★1
北東砦442	416	461	★2
北東砦443	420	508	★3
北東砦444	419	549	★3
北東砦445	421	593	★4
北東砦446	420	634	★4
北東砦447	422	686	★4
北東砦448	419	727	★5
北東砦449	419	767	★1
北東砦450	420	813	★3
北東砦451	416	859	★3
北東砦452	421	906	★2
北東砦453	417	948	★4
北東砦454	420	993	★4
北東砦455	417	1037	★1
北東砦456	418	1078	★2
北東砦457	420	1118	★1
北東砦458	422	1170	★2
北東砦459	420	1212	★4
北東砦460	420	1254	★5
北東砦470	441	439	★3
北東砦471	437	488	★5
北東砦472	439	527	★2
北東砦473	443	575	★3
北東砦474	437	615	★2
北東砦475	439	663	★1
北東砦476	441	701	★4
北東砦477	444	751	★4
北東砦478	444	788	★1
北東砦479	436	840	★5
北東砦480	436	882	★3
北東砦481	437	923	★2
北東砦482	440	964	★2
北東砦483	437	1016	★1
北東砦484	438	1052	★3
北東砦485	442	1104	★2
北東砦486	439	1148	★3
北東砦487	440	1189	★3
北東砦488	444	1228	★2
北東砦489	438	1274	★1
北東砦499	464	421	★2
北東砦500	463	461	★5
北東砦501	465	510	★4
北東砦502	460	550	★1
北東砦503	458	596	★3
北東砦504	464	636	★1
北東砦505	464	685	★2
北東砦506	458	724	★2
北東砦507	464	774	★1
北東砦508	464	814	★3
北東砦509	458	861	★4
北東砦510	462	901	★3
北東砦511	466	942	★1
北東砦512	460	990	★3
北東砦513	465	1035	★3
北東砦514	465	1074	★3
北東砦515	463	1119	★5
北東砦516	460	1170	★2
北東砦517	459	1209	★3
北東砦518	460	1250	★3
北東砦528	488	442	★4
北東砦529	481	486	★3
北東砦530	481	532	★5
北東砦531	488	574	★1
北東砦532	484	612	★5
北東砦533	488	659	★1
北東砦534	484	704	★5
