NPC名	X座標	Y座標	★
南西砦454	-419	-994	★1
南西砦455	-419	-1035	★3
南西砦456	-419	-1075	★1
南西砦457	-414	-1121	★2
南西砦458	-422	-1162	★5
南西砦459	-421	-1208	★4
南西砦460	-421	-1252	★4
南西砦461	-439	-43	★5
南西砦462	-436	-86	★5
南西砦463	-444	-136	★3
南西砦464	-442	-179	★2
南西砦465	-441	-216	★1
南西砦466	-442	-268	★2
南西砦467	-440	-304	★1
南西砦468	-436	-348	★2
南西砦469	-443	-394	★1
南西砦470	-437	-440	★5
南西砦471	-437	-488	★3
南西砦472	-442	-526	★2
南西砦473	-442	-570	★1
南西砦474	-438	-613	★1
南西砦475	-438	-659	★4
南西砦476	-436	-702	★5
南西砦477	-437	-751	★2
南西砦478	-439	-788	★3
南西砦479	-444	-832	★3
南西砦480	-439	-880	★1
南西砦481	-437	-927	★5
南西砦482	-437	-969	★1
南西砦483	-437	-1008	★1
南西砦484	-436	-1054	★1
南西砦485	-443	-1097	★2
南西砦486	-438	-1141	★1
南西砦487	-436	-1192	★3
南西砦488	-443	-1236	★2
南西砦489	-441	-1279	★5
南西砦490	-460	-20	★4
南西砦491	-466	-65	★1
南西砦492	-458	-108	★5
南西砦493	-461	-156	★2
南西砦494	-464	-197	★1
南西砦495	-462	-241	★4
南西砦496	-464	-282	★2
南西砦497	-461	-331	★1
南西砦498	-460	-370	★2
南西砦499	-466	-421	★1
南西砦500	-463	-462	★1
南西砦501	-464	-507	★1
南西砦502	-463	-550	★2
南西砦503	-463	-592	★2
南西砦504	-464	-640	★1
南西砦505	-463	-682	★4
南西砦506	-462	-727	★3
南西砦507	-458	-769	★1
南西砦508	-466	-816	★1
南西砦509	-463	-858	★1
南西砦510	-466	-899	★3
南西砦511	-463	-944	★4
南西砦512	-462	-994	★2
南西砦513	-459	-1036	★2
南西砦514	-461	-1077	★1
南西砦515	-462	-1118	★2
南西砦516	-462	-1170	★5
南西砦517	-462	-1211	★4
南西砦518	-464	-1258	★2
南西砦519	-487	-41	★5
南西砦520	-481	-91	★3
南西砦521	-488	-131	★1
南西砦522	-482	-177	★1
南西砦523	-482	-222	★2
南西砦524	-484	-261	★3
南西砦525	-481	-308	★1
南西砦526	-480	-354	★3
南西砦527	-485	-400	★5
南西砦528	-480	-437	★1
南西砦529	-480	-482	★4
南西砦530	-485	-531	★1
南西砦531	-483	-573	★2
南西砦532	-486	-619	★1
南西砦533	-483	-662	★3
南西砦534	-488	-702	★3
南西砦535	-480	-746	★3
南西砦536	-484	-795	★3
南西砦537	-485	-837	★2
南西砦538	-485	-882	★3
南西砦539	-484	-927	★1
南西砦540	-487	-967	★3
南西砦541	-487	-1010	★1
南西砦542	-488	-1054	★1
南西砦543	-488	-1101	★1
南西砦544	-482	-1140	★4
南西砦545	-481	-1192	★3
南西砦546	-480	-1232	★5
南西砦547	-488	-1276	★4
南西砦548	-503	-21	★5
南西砦549	-509	-70	★2
南西砦550	-502	-108	★1
南西砦551	-504	-154	★5
南西砦552	-508	-196	★3
南西砦553	-508	-240	★3
南西砦554	-509	-285	★2
南西砦555	-510	-331	★3
南西砦556	-507	-377	★1
南西砦557	-508	-419	★1
南西砦558	-510	-458	★3
南西砦559	-505	-679	★3
南西砦560	-502	-728	★1
南西砦561	-509	-767	★1
南西砦562	-504	-813	★5
南西砦563	-510	-856	★3
南西砦564	-506	-905	★2
南西砦565	-507	-947	★3
南西砦566	-503	-989	★4
南西砦567	-509	-1032	★5
南西砦568	-508	-1076	★3
南西砦569	-506	-1125	★1
南西砦570	-502	-1163	★1
南西砦571	-507	-1211	★1
南西砦572	-503	-1256	★3
南西砦573	-530	-47	★2
南西砦574	-529	-91	★1
南西砦575	-526	-129	★4
南西砦576	-531	-175	★5
南西砦577	-525	-220	★5
南西砦578	-526	-268	★3
南西砦579	-528	-305	★4
南西砦580	-532	-352	★3
南西砦581	-528	-398	★3
南西砦582	-530	-440	★3
南西砦583	-529	-480	★2
南西砦584	-531	-663	★5
南西砦585	-531	-708	★1
南西砦586	-526	-744	★1
南西砦587	-529	-795	★2
南西砦588	-526	-834	★3
南西砦589	-525	-876	★5
南西砦590	-530	-921	★2
南西砦591	-527	-967	★5
南西砦592	-527	-1008	★2
南西砦593	-524	-1059	★3
南西砦594	-529	-1102	★3
南西砦595	-524	-1141	★2
南西砦596	-524	-1189	★4
南西砦597	-530	-1235	★3
南西砦598	-526	-1277	★2
南西砦599	-552	-19	★4
南西砦600	-548	-64	★4
南西砦601	-550	-106	★1
南西砦602	-548	-156	★2
南西砦603	-549	-202	★1
南西砦604	-552	-239	★3
南西砦605	-553	-282	★1
南西砦606	-547	-331	★5
南西砦607	-554	-373	★4
南西砦608	-552	-421	★5
南西砦609	-546	-463	★3
南西砦610	-554	-683	★3
南西砦611	-547	-729	★4
南西砦612	-554	-766	★4
南西砦613	-549	-815	★3
南西砦614	-550	-857	★4
南西砦615	-550	-904	★3
南西砦616	-550	-944	★1
南西砦617	-550	-989	★1
南西砦618	-553	-1030	★3
南西砦619	-547	-1076	★4
南西砦620	-548	-1119	★1
南西砦621	-548	-1169	★1
南西砦622	-554	-1206	★3
南西砦623	-551	-1257	★1
南西砦624	-568	-44	★4
南西砦625	-571	-92	★2
南西砦626	-575	-128	★3
南西砦627	-576	-174	★1
南西砦628	-569	-224	★3
南西砦629	-568	-264	★1
南西砦630	-576	-311	★1
南西砦631	-573	-355	★1
南西砦632	-574	-399	★1
南西砦633	-570	-439	★1
南西砦634	-572	-484	★1
南西砦635	-571	-659	★3
南西砦636	-575	-701	★5
南西砦637	-572	-744	★4
南西砦638	-568	-789	★3
南西砦639	-568	-836	★3
南西砦640	-573	-882	★4
南西砦641	-576	-921	★1
南西砦642	-570	-964	★3
南西砦643	-575	-1008	★3
南西砦644	-568	-1055	★1
南西砦645	-572	-1099	★1
南西砦646	-575	-1148	★1
南西砦647	-574	-1192	★4
南西砦648	-576	-1233	★1
南西砦649	-571	-1273	★2
南西砦650	-591	-22	★2
南西砦651	-597	-66	★4
南西砦652	-595	-106	★3
南西砦653	-597	-157	★4
南西砦654	-598	-202	★3
南西砦655	-591	-241	★1
南西砦656	-592	-283	★4
南西砦657	-594	-330	★2
南西砦658	-598	-374	★5
南西砦659	-596	-419	★5
南西砦660	-591	-462	★1
南西砦661	-593	-684	★2
南西砦662	-596	-725	★3
南西砦663	-598	-773	★1
南西砦664	-597	-810	★4
南西砦665	-594	-857	★3
南西砦666	-592	-899	★1
南西砦667	-590	-944	★3
南西砦668	-595	-988	★2
南西砦669	-590	-1035	★3
南西砦670	-590	-1081	★2
南西砦671	-597	-1126	★2
南西砦672	-597	-1162	★1
南西砦673	-598	-1212	★2
南西砦674	-590	-1251	★3
南西砦675	-619	-42	★4
南西砦676	-619	-92	★2
南西砦677	-612	-128	★1
南西砦678	-613	-172	★4
南西砦679	-618	-217	★4
南西砦680	-616	-261	★1
南西砦681	-619	-305	★3
南西砦682	-613	-351	★1
南西砦683	-612	-400	★3
南西砦684	-615	-437	★1
南西砦685	-612	-480	★3
南西砦686	-616	-661	★3
南西砦687	-614	-700	★5
南西砦688	-614	-751	★2
南西砦689	-614	-794	★2
南西砦690	-620	-833	★4
南西砦691	-613	-878	★2
南西砦692	-619	-922	★1
南西砦693	-617	-972	★5
南西砦694	-617	-1014	★5
南西砦695	-613	-1053	★3
南西砦696	-616	-1101	★1
南西砦697	-617	-1148	★2
南西砦698	-620	-1191	★2
南西砦699	-618	-1228	★2
南西砦700	-618	-1280	★2
南西砦701	-638	-20	★1
南西砦702	-642	-62	★4
南西砦703	-639	-111	★3
南西砦704	-635	-156	★4
南西砦705	-637	-195	★2
南西砦706	-634	-244	★2
南西砦707	-642	-283	★3
南西砦708	-636	-330	★3
南西砦709	-638	-378	★4
南西砦710	-640	-418	★1
南西砦711	-640	-462	★2
南西砦712	-638	-683	★2
南西砦713	-634	-728	★2
南西砦714	-639	-768	★3
南西砦715	-637	-810	★1
南西砦716	-639	-860	★3
南西砦717	-634	-901	★3
南西砦718	-638	-950	★2
南西砦719	-637	-991	★5
南西砦720	-634	-1030	★2
南西砦721	-637	-1077	★5
南西砦722	-639	-1121	★5
南西砦723	-635	-1167	★2
南西砦724	-641	-1207	★3
南西砦725	-639	-1256	★5
南西砦726	-656	-44	★2
南西砦727	-664	-86	★1
南西砦728	-660	-134	★5
南西砦729	-662	-173	★5
南西砦730	-663	-224	★1
南西砦731	-657	-266	★4
南西砦732	-657	-311	★2
南西砦733	-663	-349	★3
南西砦734	-659	-394	★4
南西砦735	-657	-443	★3
南西砦736	-656	-480	★5
南西砦737	-659	-529	★2
南西砦738	-662	-576	★2
南西砦739	-664	-612	★3
南西砦740	-664	-660	★3
南西砦741	-660	-707	★5
南西砦742	-657	-744	★3
南西砦743	-662	-789	★3
南西砦744	-656	-839	★1
南西砦745	-657	-884	★2
南西砦746	-661	-920	★5
南西砦747	-658	-970	★5
南西砦748	-661	-1016	★2
南西砦749	-661	-1053	★2
南西砦750	-660	-1099	★1
南西砦751	-663	-1143	★1
南西砦752	-664	-1185	★5
南西砦753	-657	-1228	★3
南西砦754	-661	-1278	★3
南西砦755	-682	-26	★1
南西砦756	-681	-69	★4
南西砦757	-682	-106	★1
南西砦758	-678	-151	★3
南西砦759	-681	-199	★2
南西砦760	-686	-241	★1
南西砦761	-686	-286	★1
南西砦762	-678	-327	★1
南西砦763	-679	-374	★4
南西砦764	-680	-414	★5
南西砦765	-685	-465	★5
南西砦766	-686	-502	★1
南西砦767	-684	-551	★1
南西砦768	-684	-593	★3
南西砦769	-686	-639	★1
南西砦770	-682	-680	★1
南西砦771	-681	-728	★2
南西砦772	-685	-768	★2
南西砦773	-685	-810	★1
南西砦774	-679	-854	★4
南西砦775	-680	-905	★4
南西砦776	-683	-947	★2
南西砦777	-682	-993	★2
南西砦778	-679	-1034	★1
南西砦779	-678	-1081	★2
南西砦780	-680	-1121	★2
南西砦781	-684	-1164	★2
南西砦782	-678	-1211	★2
南西砦783	-683	-1257	★5
南西砦784	-704	-46	★4
南西砦785	-705	-88	★3
南西砦786	-704	-129	★3
南西砦787	-704	-175	★1
南西砦788	-705	-220	★2
南西砦789	-703	-263	★1
南西砦790	-703	-308	★3
南西砦791	-702	-355	★1
南西砦792	-702	-392	★5
南西砦793	-707	-443	★5
南西砦794	-705	-488	★1
南西砦795	-705	-530	★1
南西砦796	-705	-571	★1
南西砦797	-701	-617	★1
南西砦798	-705	-662	★1
南西砦799	-700	-700	★3
南西砦800	-705	-747	★3
南西砦801	-701	-790	★4
南西砦802	-700	-837	★1
南西砦803	-706	-880	★3
南西砦804	-700	-925	★1
南西砦805	-700	-971	★2
南西砦806	-707	-1011	★3
南西砦807	-708	-1055	★3
南西砦808	-707	-1096	★2
南西砦809	-705	-1142	★1
南西砦810	-701	-1191	★1
南西砦811	-706	-1230	★2
南西砦812	-703	-1273	★1
南西砦813	-723	-18	★3
南西砦814	-727	-70	★4
南西砦815	-725	-106	★2
南西砦816	-728	-156	★1
南西砦817	-729	-199	★3
南西砦818	-722	-243	★1
南西砦819	-723	-282	★1
南西砦820	-729	-332	★3
南西砦821	-723	-374	★3
南西砦822	-726	-421	★3
南西砦823	-722	-461	★4
南西砦824	-726	-502	★3
南西砦825	-725	-550	★3
南西砦826	-728	-593	★2
南西砦827	-725	-639	★3
南西砦828	-729	-679	★2
南西砦829	-727	-724	★3
南西砦830	-722	-772	★3
南西砦831	-722	-810	★3
南西砦832	-727	-855	★3
南西砦833	-726	-902	★1
南西砦834	-727	-944	★3
南西砦835	-729	-992	★3
南西砦836	-726	-1033	★2
南西砦837	-722	-1167	★1
南西砦838	-729	-1207	★3
南西砦839	-724	-1255	★2
南西砦840	-749	-46	★5
南西砦841	-746	-88	★1
南西砦842	-752	-136	★2
南西砦843	-752	-173	★2
南西砦844	-746	-219	★4
南西砦845	-745	-264	★5
南西砦846	-752	-308	★1
南西砦847	-752	-356	★4
南西砦848	-748	-395	★5
南西砦849	-744	-438	★5
南西砦850	-752	-484	★3
南西砦851	-744	-525	★1
南西砦852	-748	-572	★2
南西砦853	-747	-614	★3
南西砦854	-746	-656	★1
南西砦855	-745	-705	★2
南西砦856	-746	-751	★1
南西砦857	-746	-788	★5
南西砦858	-748	-834	★2
南西砦859	-746	-884	★2
南西砦860	-751	-927	★3
南西砦861	-746	-972	★2
南西砦862	-748	-1011	★2
南西砦863	-750	-1188	★3
南西砦864	-752	-1229	★4
南西砦865	-748	-1280	★3
南西砦866	-768	-24	★5
南西砦867	-767	-65	★4
南西砦868	-771	-114	★4
南西砦869	-770	-150	★2
南西砦870	-768	-200	★4
南西砦871	-766	-240	★4
南西砦872	-767	-282	★1
南西砦873	-766	-327	★2
南西砦874	-772	-378	★4
南西砦875	-772	-419	★1
南西砦876	-770	-462	★3
南西砦877	-771	-503	★2
南西砦878	-769	-554	★2
南西砦879	-768	-596	★2
南西砦880	-774	-635	★3
南西砦881	-773	-680	★1
南西砦882	-772	-726	★1
南西砦883	-770	-768	★3
南西砦884	-767	-814	★4
南西砦885	-768	-859	★3
南西砦886	-768	-902	★2
南西砦887	-771	-950	★1
南西砦888	-769	-992	★1
南西砦889	-773	-1038	★4
南西砦890	-774	-1165	★5
南西砦891	-773	-1211	★2
南西砦892	-769	-1252	★1
南西砦893	-796	-84	★3
南西砦894	-789	-132	★5
南西砦895	-794	-179	★5
南西砦896	-795	-224	★5
南西砦897	-796	-263	★2
南西砦898	-790	-312	★2
南西砦899	-790	-348	★2
南西砦900	-790	-395	★3
南西砦901	-790	-439	★3
南西砦902	-795	-482	★4
南西砦903	-789	-525	★5
南西砦904	-788	-574	★5
南西砦905	-792	-612	★5
南西砦906	-795	-663	★3
南西砦907	-789	-705	★5
南西砦908	-792	-745	★4
南西砦909	-789	-792	★4
南西砦910	-788	-839	★5
南西砦911	-792	-877	★5
南西砦912	-796	-920	★4
南西砦913	-791	-967	★1
南西砦914	-790	-1011	★4
南西砦915	-793	-1189	★3
南西砦916	-789	-1231	★3
南西砦917	-795	-1277	★2
南西砦918	-818	-109	★3
南西砦919	-818	-151	★1
南西砦920	-814	-199	★1
南西砦921	-810	-243	★3
南西砦922	-817	-286	★4
南西砦923	-812	-330	★1
南西砦924	-813	-373	★3
南西砦925	-814	-414	★1
南西砦926	-813	-458	★1
南西砦927	-810	-508	★3
南西砦928	-817	-554	★4
南西砦929	-811	-593	★3
南西砦930	-813	-635	★5
南西砦931	-812	-685	★2
南西砦932	-815	-724	★2
南西砦933	-813	-770	★5
南西砦934	-818	-810	★3
南西砦935	-817	-858	★1
南西砦936	-815	-906	★5
南西砦937	-818	-943	★3
南西砦938	-816	-994	★1
南西砦939	-818	-1034	★3
南西砦940	-816	-1168	★3
南西砦941	-815	-1212	★2
南西砦942	-818	-1255	★3
南西砦943	-833	-92	★4
南西砦944	-836	-131	★5
南西砦945	-836	-175	★5
南西砦946	-837	-224	★5
南西砦947	-836	-262	★3
南西砦948	-838	-312	★1
南西砦949	-832	-350	★4
南西砦950	-834	-392	★2
南西砦951	-833	-438	★1
南西砦952	-833	-487	★1
南西砦953	-835	-530	★1
南西砦954	-840	-574	★4
南西砦955	-832	-613	★4
南西砦956	-839	-663	★4
南西砦957	-837	-703	★1
南西砦958	-840	-745	★3
南西砦959	-839	-791	★4
南西砦960	-839	-837	★2
南西砦961	-837	-879	★5
南西砦962	-840	-925	★4
南西砦963	-837	-970	★4
南西砦964	-833	-1011	★1
南西砦965	-837	-1060	★4
南西砦966	-840	-1103	★4
南西砦967	-835	-1146	★2
南西砦968	-836	-1185	★2
南西砦969	-832	-1229	★3
南西砦970	-837	-1276	★3
南西砦971	-855	-106	★2
南西砦972	-860	-150	★3
南西砦973	-859	-202	★1
南西砦974	-858	-241	★5
南西砦975	-859	-288	★3
南西砦976	-862	-332	★2
南西砦977	-857	-373	★2
南西砦978	-861	-416	★1
南西砦979	-861	-461	★3
南西砦980	-857	-502	★5
南西砦981	-854	-546	★5
南西砦982	-862	-598	★3
南西砦983	-862	-637	★1
南西砦984	-859	-682	★1
南西砦985	-862	-727	★4
南西砦986	-859	-768	★3
南西砦987	-860	-811	★5
南西砦988	-856	-861	★2
南西砦989	-857	-905	★2
南西砦990	-856	-948	★3
南西砦991	-854	-987	★2
南西砦992	-861	-1031	★3
南西砦993	-855	-1076	★5
南西砦994	-860	-1125	★5
南西砦995	-857	-1170	★3
南西砦996	-860	-1212	★3
南西砦997	-859	-1253	★4
南西砦998	-879	-91	★2
南西砦999	-876	-131	★5
南西砦1000	-883	-174	★4
南西砦1001	-884	-224	★3
南西砦1002	-884	-262	★4
南西砦1003	-877	-307	★5
南西砦1004	-876	-355	★3
南西砦1005	-883	-392	★2
南西砦1006	-882	-441	★4
南西砦1007	-879	-483	★4
南西砦1008	-883	-525	★3
南西砦1009	-876	-574	★1
南西砦1010	-883	-618	★1
南西砦1011	-878	-658	★2
南西砦1012	-879	-707	★1
南西砦1013	-877	-747	★1
南西砦1014	-881	-789	★1
南西砦1015	-878	-836	★1
南西砦1016	-880	-883	★3
南西砦1017	-877	-927	★3
南西砦1018	-884	-967	★4
南西砦1019	-879	-1011	★5
南西砦1020	-881	-1054	★2
南西砦1021	-877	-1096	★3
南西砦1022	-884	-1147	★2
南西砦1023	-878	-1186	★3
南西砦1024	-881	-1235	★5
南西砦1025	-876	-1274	★1
南西砦1026	-898	-109	★1
南西砦1027	-898	-158	★3
南西砦1028	-901	-200	★1
南西砦1029	-900	-246	★2
南西砦1030	-903	-283	★1
南西砦1031	-901	-334	★2
南西砦1032	-902	-378	★1
南西砦1033	-899	-421	★2
南西砦1034	-901	-459	★3
南西砦1035	-904	-510	★1
南西砦1036	-904	-553	★1
南西砦1037	-901	-592	★4
南西砦1038	-902	-637	★5
南西砦1039	-899	-679	★3
南西砦1040	-904	-728	★2
南西砦1041	-898	-774	★3
南西砦1042	-899	-811	★3
南西砦1043	-899	-857	★1
南西砦1044	-900	-901	★5
南西砦1045	-900	-946	★2
南西砦1046	-901	-987	★2
南西砦1047	-900	-1034	★5
南西砦1048	-899	-1076	★3
南西砦1049	-898	-1125	★2
南西砦1050	-901	-1162	★1
南西砦1051	-904	-1208	★2
南西砦1052	-898	-1255	★2
南西砦1053	-928	-92	★2
南西砦1054	-923	-135	★3
南西砦1055	-922	-179	★2
南西砦1056	-925	-217	★3
南西砦1057	-923	-267	★1
南西砦1058	-928	-311	★3
南西砦1059	-920	-355	★4
南西砦1060	-922	-393	★5
南西砦1061	-925	-440	★1
南西砦1062	-927	-487	★1
南西砦1063	-926	-530	★3
南西砦1064	-922	-568	★1
南西砦1065	-925	-618	★2
南西砦1066	-921	-662	★3
南西砦1067	-920	-702	★1
南西砦1068	-927	-747	★5
南西砦1069	-921	-792	★3
南西砦1070	-925	-835	★2
南西砦1071	-921	-876	★3
南西砦1072	-922	-923	★1
南西砦1073	-923	-968	★3
南西砦1074	-924	-1010	★1
南西砦1075	-924	-1054	★3
南西砦1076	-928	-1104	★1
南西砦1077	-928	-1140	★3
南西砦1078	-927	-1184	★2
南西砦1079	-928	-1235	★3
南西砦1080	-922	-1273	★5
南西砦1081	-949	-25	★5
南西砦1082	-947	-64	★2
南西砦1083	-945	-111	★1
南西砦1084	-946	-152	★2
南西砦1085	-944	-200	★3
南西砦1086	-947	-244	★3
南西砦1087	-949	-282	★3
南西砦1088	-942	-327	★3
南西砦1089	-947	-373	★1
南西砦1090	-949	-419	★5
南西砦1091	-943	-459	★3
南西砦1092	-944	-505	★1
南西砦1093	-946	-550	★4
南西砦1094	-950	-590	★3
南西砦1095	-948	-636	★2
南西砦1096	-944	-684	★2
南西砦1097	-946	-724	★1
南西砦1098	-942	-768	★5
南西砦1099	-944	-812	★4
南西砦1100	-944	-858	★1
南西砦1101	-942	-899	★3
南西砦1102	-944	-942	★1
南西砦1103	-949	-986	★1
南西砦1104	-948	-1034	★3
南西砦1105	-948	-1077	★5
南西砦1106	-947	-1124	★3
南西砦1107	-945	-1165	★3
南西砦1108	-947	-1213	★2
南西砦1109	-944	-1250	★1
南西砦1110	-965	-45	★3
南西砦1111	-968	-91	★1
南西砦1112	-970	-135	★4
南西砦1113	-971	-174	★3
南西砦1114	-969	-217	★3
南西砦1115	-967	-260	★2
南西砦1116	-965	-306	★1
南西砦1117	-972	-349	★3
南西砦1118	-966	-396	★3
南西砦1119	-969	-437	★1
南西砦1120	-964	-481	★3
南西砦1121	-964	-530	★1
南西砦1122	-972	-574	★3
南西砦1123	-967	-614	★2
南西砦1124	-965	-656	★4
南西砦1125	-966	-702	★3
南西砦1126	-969	-748	★2
南西砦1127	-967	-795	★5
南西砦1128	-965	-835	★1
南西砦1129	-965	-883	★1
南西砦1130	-971	-925	★5
南西砦1131	-966	-972	★1
南西砦1132	-967	-1013	★1
南西砦1133	-969	-1058	★4
南西砦1134	-967	-1104	★2
南西砦1135	-968	-1143	★2
南西砦1136	-968	-1189	★2
南西砦1137	-969	-1235	★1
南西砦1138	-966	-1280	★2
南西砦1139	-991	-18	★1
